location,target_date,value
Kern,2020-10,1.0613154316791298
Kern,2020-11,1.3110104130907427
Kern,2020-12,1.1418075155447418
Kern,2021-01,0.8979935016245939
Kern,2021-02,0.7988645059644385
Kern,2021-03,0.7682034024060629
Kern,2021-04,0.8681143473570658
Kern,2021-05,0.8705027875283915
Kern,2021-06,0.9376269896632634
Kern,2021-07,1.283902027027027
Kern,2021-08,1.1367088473553237
Kern,2021-09,0.9574178900223936
Kern,2021-10,0.9815435593874662
Kern,2021-11,0.8958707180736706
Kern,2021-12,1.0804897503389965
Kern,2022-01,1.1534816730580575
Kern,2022-02,0.7866253292361721
Kern,2022-03,0.6505997745208568
Kern,2022-04,1.0259813922206031
Kern,2022-05,1.2015871703728198
Kern,2022-06,1.0823421998562186
Kern,2022-07,0.9976559608776104
Kern,2022-08,0.9248772817392493
Kern,2022-09,0.8986543387768171
Kern,2022-10,0.9633646916015477
Kern,2022-11,1.100126094835397
Kern,2022-12,1.0601964101809622
Kern,2023-01,0.9194425142135186
Kern,2023-02,0.964065839365736
Kern,2023-03,0.93875
Kern,2023-04,0.9143196644920782
Kern,2023-05,0.9614377499508293
Kern,2023-06,0.9943399544122435
Kern,2023-07,1.1335847055888224
Kern,2023-08,1.1785769321953532
Kern,2023-09,0.9431681518046028
Kern,2023-10,0.9373326446280992
Kern,2023-11,1.0699
Kern,2023-12,1.0391136643414034
Kern,2024-05,1.0954972375690608
Kern,2024-06,1.0660551431601273
Kern,2024-07,1.1680238627889634
Kern,2024-08,1.0297622478386166
Kern,2024-09,0.8194259115593483
Kern,2024-10,0.8203815789473684
Kern,2024-11,0.9574883720930233
Kings,2020-03,1.3914285714285715
Kings,2020-04,1.344263295553618
Kings,2020-05,1.2404501607717042
Kings,2020-06,1.0971300804928947
Kings,2020-07,1.1281417489421721
Kings,2020-08,0.9675601549107994
Kings,2020-09,0.9269622686854122
Kings,2020-10,1.1114284060655168
Kings,2020-11,1.2680421497515564
Kings,2020-12,1.082125212947189
Kings,2021-01,0.887421217702992
Kings,2021-02,0.759914477015698
Kings,2021-03,0.7766284638149045
Kings,2021-04,0.8465533923303835
Kings,2021-05,0.820599827139153
Kings,2021-06,1.0291282311201218
Kings,2021-07,1.3391979553337796
Kings,2021-08,1.1146394917946003
Kings,2021-09,0.9463267843819945
Kings,2021-10,0.9510382513661202
Kings,2021-11,0.8834404983531433
Kings,2021-12,1.0759698359636167
Kings,2022-01,1.1991273183406503
Kings,2022-02,0.7041648375768218
Kings,2022-03,0.6716271481400913
Kings,2022-04,0.940208286674132
Kings,2022-05,1.2292944504534487
Kings,2022-06,1.0882681921546333
Kings,2022-07,1.033914924297044
Kings,2022-08,0.9197531032601283
Kings,2022-09,0.848552589768033
Kings,2022-10,0.9918888220249736
Kings,2022-11,1.135660023973629
Kings,2022-12,1.0194403822486064
Kings,2023-01,0.9457669966456681
Kings,2023-02,0.9145894894333272
Kings,2023-03,0.9413095238095238
Kings,2023-04,0.9785793727292948
Kings,2023-05,0.9558718518518519
Kings,2023-06,1.0708628526080368
Kings,2023-07,1.1374540256027033
Kings,2023-08,1.1222095238095238
Kings,2023-09,0.9781283670277472
Kings,2023-10,0.932626694264539
Kings,2023-11,1.0575790401813832
Kings,2023-12,1.1266502866502868
Kings,2024-05,1.168956228956229
Kings,2024-06,1.116172680412371
Kings,2024-07,1.106277777777778
Kings,2024-08,1.0310446685878962
Kings,2024-09,0.8186035686578744
Kings,2024-10,0.9560921052631579
Kings,2024-11,0.9681860465116279
Lake,2020-04,0.770945945945946
Lake,2020-05,1.0700330943188086
Lake,2020-06,1.19418407960199
Lake,2020-07,1.0887191030323622
Lake,2020-08,1.0109601969634796
Lake,2020-09,0.9756239174114876
Lake,2020-10,0.967917584553583
Lake,2020-11,1.2070517220247579
Lake,2020-12,1.1284257879045996
Lake,2021-01,0.8766266739682381
Lake,2021-02,0.780947362223269
Lake,2021-03,0.8746384322134858
Lake,2021-04,0.906543125
Lake,2021-05,0.9152219935313144
Lake,2021-06,1.0645905809556548
Lake,2021-07,1.2334630510066324
Lake,2021-08,0.9882255161461091
Lake,2021-09,0.8879889461122974
Lake,2021-10,0.9173024133220582
Lake,2021-11,0.8604159747592163
Lake,2021-12,1.0822223151555703
Lake,2022-01,1.2210468665828695
Lake,2022-02,0.7632328308207705
Lake,2022-03,0.648097310568017
Lake,2022-04,1.0099514179188793
Lake,2022-05,1.1693300749978934
Lake,2022-06,1.0160344951491198
Lake,2022-07,0.9999174049157397
Lake,2022-08,0.9361478873239436
Lake,2022-09,0.8243610514134568
Lake,2022-10,0.9554079914268219
Lake,2022-11,1.0948951153730897
Lake,2022-12,1.0139448744845547
Lake,2023-01,0.8809472110770199
Lake,2023-02,0.9401648739199436
Lake,2023-03,0.9404057971014493
Lake,2023-04,0.9803257983494797
Lake,2023-05,0.9786570391536026
Lake,2023-06,1.091395757020757
Lake,2023-07,1.149695405265875
Lake,2023-08,1.1310009406296686
Lake,2023-09,0.9172360040227958
Lake,2023-10,0.9737899414941494
Lake,2023-11,1.0303388394747988
Lake,2023-12,1.038392642942823
Lake,2024-05,1.2989196675900279
Lake,2024-06,1.215015906680806
Lake,2024-07,1.0244593586875466
Lake,2024-08,1.0097901591895804
Lake,2024-09,0.8889512195121951
Lake,2024-10,0.838510028653295
Lake,2024-11,1.0818954248366013
Lassen,2020-04,1.0055555555555555
Lassen,2020-05,0.8218408941485864
Lassen,2020-06,1.1392280778482395
Lassen,2020-07,0.9556529064869419
Lassen,2020-08,0.8877471116816431
Lassen,2020-09,1.0570563018005144
Lassen,2020-10,1.3500749188379257
Lassen,2020-11,1.4928202822357497
Lassen,2020-12,0.9527476487113717
Lassen,2021-01,0.8198894099936309
Lassen,2021-02,0.7382595777951525
Lassen,2021-03,0.772187082777036
Lassen,2021-04,0.9263181624840494
Lassen,2021-05,0.9302214717662767
Lassen,2021-06,0.9751046106160403
Lassen,2021-07,1.0465125033611187
Lassen,2021-08,1.098509303331891
Lassen,2021-09,0.9660835858135804
Lassen,2021-10,0.9152348936885452
Lassen,2021-11,0.8112148148148147
Lassen,2021-12,0.9995513622797728
Lassen,2022-01,1.2980355805243446
Lassen,2022-02,0.7356585035549035
Lassen,2022-03,0.641347642505278
Lassen,2022-04,0.9510747901297381
Lassen,2022-05,1.398887573964497
Lassen,2022-06,0.953719760479042
Lassen,2022-07,0.9594036557501904
Lassen,2022-08,0.9280940494403737
Lassen,2022-09,0.9382250483826375
Lassen,2022-10,1.180815652173913
Lassen,2022-11,1.0673996350364963
Lassen,2022-12,0.9709643570952698
Lassen,2023-01,0.84762233736327
Lassen,2023-02,0.9958796675640875
Lassen,2023-03,1.057816844650413
Lassen,2023-04,0.9944322567540118
Lassen,2023-05,1.1184433433059089
Lassen,2023-06,0.9575104777870913
Lassen,2023-07,1.1247565717841033
Lassen,2023-08,1.2002008951805976
Lassen,2023-09,1.0830853219270598
Lassen,2023-10,0.9170841461828586
Lassen,2023-11,1.161210702341137
Lassen,2023-12,1.0096148036253776
Lassen,2024-05,0.5475
Lassen,2024-06,1.1415142857142857
Lassen,2024-07,1.2999683544303797
Lassen,2024-08,0.9966805555555556
Lassen,2024-09,1.0740536277602524
Lassen,2024-10,0.8829102167182663
Lassen,2024-11,0.8267307692307693
Los Angeles,2020-03,1.3995555555555554
Los Angeles,2020-04,1.1231057354662506
Los Angeles,2020-05,1.04570607028754
Los Angeles,2020-06,1.1071953966997503
Los Angeles,2020-07,1.0480897243350613
Los Angeles,2020-08,0.9055574443972235
Los Angeles,2020-09,0.9761932089909134
Los Angeles,2020-10,1.0784744259846928
Los Angeles,2020-11,1.2519362506753107
Los Angeles,2020-12,1.157559472263257
Los Angeles,2021-01,0.8409465473732508
Los Angeles,2021-02,0.7431772508038585
Los Angeles,2021-03,0.7851021358018307
Los Angeles,2021-04,0.8762901833872707
Los Angeles,2021-05,0.8637864372469635
Los Angeles,2021-06,1.0843144084523395
Los Angeles,2021-07,1.321757658643326
Los Angeles,2021-08,0.9775014437969235
Los Angeles,2021-09,0.8796350410345685
Los Angeles,2021-10,0.9850483180428136
Los Angeles,2021-11,0.981332694151486
Los Angeles,2021-12,1.3726217701217702
Los Angeles,2022-01,0.9814221067627587
Los Angeles,2022-02,0.5963703400245801
Los Angeles,2022-03,0.8654327731092437
Los Angeles,2022-04,1.1169010654490106
Los Angeles,2022-05,1.1281622074853266
Los Angeles,2022-06,1.039631571959639
Los Angeles,2022-07,1.013252238345168
Los Angeles,2022-08,0.8844219634790355
Los Angeles,2022-09,0.8875113453374324
Los Angeles,2022-10,0.9841418380193034
Los Angeles,2022-11,1.174045369923464
Los Angeles,2022-12,0.9821994154377575
Los Angeles,2023-01,0.8646275832376579
Los Angeles,2023-02,0.9820653202903123
Los Angeles,2023-03,0.9203317371087515
Los Angeles,2023-04,0.9582800786530662
Los Angeles,2023-05,0.9487507603826798
Los Angeles,2023-06,0.9964782166014683
Los Angeles,2023-07,1.085711273968477
Los Angeles,2023-08,1.103866151985862
Los Angeles,2023-09,0.9300379322083353
Los Angeles,2023-10,0.9364628689225201
Los Angeles,2023-11,1.0372414762083177
Los Angeles,2023-12,1.0622170747849107
Los Angeles,2024-05,1.0763779527559056
Los Angeles,2024-06,1.095118004045853
Los Angeles,2024-07,1.0914431164231961
Los Angeles,2024-08,0.9316927322907084
Los Angeles,2024-09,0.8469363256784969
Los Angeles,2024-10,0.8280397470641373
Los Angeles,2024-11,0.8775943396226416
Madera,2020-03,1.456
Madera,2020-04,1.0298256320836967
Madera,2020-05,1.1459601518026565
Madera,2020-06,1.3263529058717614
Madera,2020-07,1.1902239853953098
Madera,2020-08,0.9952717528373266
Madera,2020-09,0.9118878753096116
Madera,2020-10,1.045858978018841
Madera,2020-11,1.2578861512319457
Madera,2020-12,1.1059723487487272
Madera,2021-01,0.8692355858337925
Madera,2021-02,0.8064245778505676
Madera,2021-03,0.8426096585998271
Madera,2021-04,0.8570993094930669
Madera,2021-05,0.7993545417937065
Madera,2021-06,1.0771698113207548
Madera,2021-07,1.322394973288004
Madera,2021-08,1.1604870301746955
Madera,2021-09,0.9693081370050352
Madera,2021-10,0.9967849337961178
Madera,2021-11,0.900019679505201
Madera,2021-12,1.0925987172552354
Madera,2022-01,1.1966418912868273
Madera,2022-02,0.6668272607550483
Madera,2022-03,0.640645652173913
Madera,2022-04,0.9956943965021287
Madera,2022-05,1.2075316190635732
Madera,2022-06,1.0867858158044343
Madera,2022-07,1.0301533722225864
Madera,2022-08,0.9395670848104718
Madera,2022-09,0.8228670162059104
Madera,2022-10,0.9329653469051717
Madera,2022-11,1.125335032229051
Madera,2022-12,1.042422050206178
Madera,2023-01,0.866661970728653
Madera,2023-02,0.9872066458982347
Madera,2023-03,0.945637960298133
Madera,2023-04,0.9869941474321036
Madera,2023-05,0.9376190764755787
Madera,2023-06,1.015206845604531
Madera,2023-07,1.0837300199046986
Madera,2023-08,1.119760849340557
Madera,2023-09,1.0274291890693419
Madera,2023-10,0.9556268531468533
Madera,2023-11,1.0500615574022778
Madera,2023-12,1.0324630924630924
Madera,2024-05,1.2285909090909093
Madera,2024-06,1.1298271604938273
Madera,2024-07,1.086126984126984
Madera,2024-08,1.002420749279539
Madera,2024-09,0.8776726144297905
Madera,2024-10,0.9088815789473684
Madera,2024-11,1.0053023255813953
Marin,2020-03,1.4146666666666665
Marin,2020-04,0.914242928452579
Marin,2020-05,1.0908591292832313
Marin,2020-06,1.338068055198423
Marin,2020-07,0.935072978558512
Marin,2020-08,0.9049978652028058
Marin,2020-09,0.9124843245875692
Marin,2020-10,0.9871569370735405
Marin,2020-11,1.2247644127307735
Marin,2020-12,1.2031037052810902
Marin,2021-01,0.9269542713567839
Marin,2021-02,0.8473253262501443
Marin,2021-03,0.8439344703287244
Marin,2021-04,0.8888500524292205
Marin,2021-05,0.8299765177548682
Marin,2021-06,1.0063371664455256
Marin,2021-07,1.2213297142516257
Marin,2021-08,0.9533786860077293
Marin,2021-09,0.9024814883952461
Marin,2021-10,0.9790094125283998
Marin,2021-11,1.0475059365330648
Marin,2021-12,1.3213128165173353
Marin,2022-01,0.9870604075038147
Marin,2022-02,0.6707232593636258
Marin,2022-03,0.9496012974726314
Marin,2022-04,1.1600067765981479
Marin,2022-05,1.080531091317739
Marin,2022-06,0.9895532081935622
Marin,2022-07,0.9461632947976878
Marin,2022-08,0.8954042814289611
Marin,2022-09,0.9482149666348904
Marin,2022-10,0.9802000902662856
Marin,2022-11,1.0838402756967336
Marin,2022-12,1.0081328221080808
Marin,2023-01,0.9159794944040072
Marin,2023-02,1.0254504427792914
Marin,2023-03,0.9630101375814627
Marin,2023-04,0.9693223739563782
Marin,2023-05,0.9815450966770869
Marin,2023-06,0.9951860309680294
Marin,2023-07,1.0926471049741096
Marin,2023-08,1.0722868326730806
Marin,2023-09,0.9573393065835605
Marin,2023-10,0.9864416759939656
Marin,2023-11,1.0379306991956156
Marin,2023-12,1.0768734096692112
Marin,2024-05,1.0914931237721022
Marin,2024-06,1.0832855191256832
Marin,2024-07,1.0070237050043898
Marin,2024-08,0.9294096276112624
Marin,2024-09,0.9131165452653486
Marin,2024-10,0.9339835164835164
Marin,2024-11,0.9432905982905982
Mariposa,2020-04,0.6516410256410256
Mariposa,2020-05,0.8448256320836965
Mariposa,2020-06,1.0818957067241717
Mariposa,2020-07,1.0761506531559029
Mariposa,2020-08,0.9063772135694473
Mariposa,2020-09,0.8958374938815467
Mariposa,2020-10,1.187537386072029
Mariposa,2020-11,1.2815272512846432
Mariposa,2020-12,1.1082857351012676
Mariposa,2021-01,0.837662614767878
Mariposa,2021-02,0.7785694352647426
Mariposa,2021-03,0.9203500486178636
Mariposa,2021-04,0.9454064406298766
Mariposa,2021-05,0.8278256850445692
Mariposa,2021-06,0.9789034699299574
Mariposa,2021-07,1.3814087980272054
Mariposa,2021-08,1.0419983043109633
Mariposa,2021-09,0.9883673628428927
Mariposa,2021-10,0.9336889618383258
Mariposa,2021-11,0.888656346749226
Mariposa,2021-12,1.103584352920903
Mariposa,2022-01,1.1012659135736058
Mariposa,2022-02,0.6942174484875054
Mariposa,2022-03,0.7697376192639709
Mariposa,2022-04,1.0866550522648084
Mariposa,2022-05,1.1847318339100346
Mariposa,2022-06,0.9899034568670196
Mariposa,2022-07,0.8885166891183955
Mariposa,2022-08,0.9532236684500518
Mariposa,2022-09,0.7923553199137311
Mariposa,2022-10,1.1472138444767443
Mariposa,2022-11,1.091903293114397
Mariposa,2022-12,0.9744883720930233
Mariposa,2023-01,0.8720808323329331
Mariposa,2023-02,0.9744854181730537
Mariposa,2023-03,0.988010793308149
Mariposa,2023-04,1.0207905700640179
Mariposa,2023-05,0.9138854744416129
Mariposa,2023-06,0.8040325865580448
Mariposa,2023-07,1.1229928315412188
Mariposa,2023-08,1.2532801361847006
Mariposa,2023-09,1.1174293749201074
Mariposa,2023-10,0.9060278691091279
Mariposa,2023-11,1.0171055725370326
Mariposa,2023-12,1.121991341991342
Mariposa,2024-05,1.0330481283422461
Mariposa,2024-06,0.7852991452991452
Mariposa,2024-07,1.2900592885375495
Mariposa,2024-08,1.2204204204204203
Mariposa,2024-09,0.9615652173913043
Mariposa,2024-10,0.7845762711864407
Mariposa,2024-11,0.7805882352941176
Mendocino,2020-04,0.6674850299401197
Mendocino,2020-05,1.071270839886757
Mendocino,2020-06,1.305706118477071
Mendocino,2020-07,1.1889549369424792
Mendocino,2020-08,0.9753372835004558
Mendocino,2020-09,0.989760653823701
Mendocino,2020-10,1.013237667577769
Mendocino,2020-11,1.2640173461561153
Mendocino,2020-12,1.0630239152533305
Mendocino,2021-01,0.9086996098829649
Mendocino,2021-02,0.7745610355366453
Mendocino,2021-03,0.828869460355743
Mendocino,2021-04,0.9598103343465045
Mendocino,2021-05,0.9315707015838527
Mendocino,2021-06,0.9474511054421769
Mendocino,2021-07,1.2522058823529412
Mendocino,2021-08,1.101623368777187
Mendocino,2021-09,0.9116684279231678
Mendocino,2021-10,0.9590864775892631
Mendocino,2021-11,0.934608255507236
Mendocino,2021-12,1.0780095886173833
Mendocino,2022-01,1.1494070899187427
Mendocino,2022-02,0.7065935030728709
Mendocino,2022-03,0.7296142888450581
Mendocino,2022-04,1.0543751399776036
Mendocino,2022-05,1.1282494383892172
Mendocino,2022-06,1.0146489482660601
Mendocino,2022-07,0.9947669922003015
Mendocino,2022-08,0.9242562039814562
Mendocino,2022-09,0.8574420082618366
Mendocino,2022-10,0.9499244068557743
Mendocino,2022-11,1.0306757566676656
Mendocino,2022-12,1.068072053823338
Mendocino,2023-01,0.8589230648822102
Mendocino,2023-02,0.9388939032697549
Mendocino,2023-03,0.9436083375847242
Mendocino,2023-04,0.9708630033614598
Mendocino,2023-05,0.9894773068011449
Mendocino,2023-06,1.0962295896634957
Mendocino,2023-07,1.1347161572052402
Mendocino,2023-08,1.1061873788229408
Mendocino,2023-09,1.016693187136458
Mendocino,2023-10,0.9922611713051483
Mendocino,2023-11,0.9921460093304754
Mendocino,2023-12,1.0693358085808582
Mendocino,2024-05,1.260766129032258
Mendocino,2024-06,1.1210657894736842
Mendocino,2024-07,1.067373015873016
Mendocino,2024-08,1.0050774907749078
Mendocino,2024-09,0.9334011391375102
Mendocino,2024-10,0.7889511494252873
Mendocino,2024-11,1.4207650273224044
Merced,2020-03,1.5253333333333332
Merced,2020-04,1.0833827375762861
Merced,2020-05,1.0279758139534882
Merced,2020-06,1.3174421605677944
Merced,2020-07,1.1991704643022256
Merced,2020-08,0.9261337138693223
Merced,2020-09,0.8513162157297979
Merced,2020-10,1.0922005141388176
Merced,2020-11,1.2657833456994465
Merced,2020-12,1.1290611188961948
Merced,2021-01,0.8904802992518703
Merced,2021-02,0.8318853797218939
Merced,2021-03,0.8660955056179775
Merced,2021-04,0.8641004296455423
Merced,2021-05,0.8022087566396782
Merced,2021-06,0.9147373290160575
Merced,2021-07,1.2777372262773723
Merced,2021-08,1.1333494346833695
Merced,2021-09,0.942286141202839
Merced,2021-10,0.9759081553897607
Merced,2021-11,0.8937321516494338
Merced,2021-12,1.132169459962756
Merced,2022-01,1.131471714922049
Merced,2022-02,0.6927056325435852
Merced,2022-03,0.7882081368571116
Merced,2022-04,0.9979967608057495
Merced,2022-05,1.1459622176591375
Merced,2022-06,1.071345576675718
Merced,2022-07,1.0078594417077176
Merced,2022-08,0.932505123650772
Merced,2022-09,0.8448961235373716
Merced,2022-10,0.9684383932601174
Merced,2022-11,1.16458870242733
Merced,2022-12,0.9898922086377777
Merced,2023-01,0.9208695311888551
Merced,2023-02,0.9896849455040873
Merced,2023-03,0.9638967034552406
Merced,2023-04,0.9640217881776575
Merced,2023-05,0.961276698152939
Merced,2023-06,1.0282076212331663
Merced,2023-07,1.0737275169352953
Merced,2023-08,1.1886098443151438
Merced,2023-09,0.9518703805846663
Merced,2023-10,1.000250682413236
Merced,2023-11,1.1077954914703492
Merced,2023-12,1.0857619408642911
Merced,2024-05,1.070829596412556
Merced,2024-06,1.0889924242424243
Merced,2024-07,1.091070057581574
Merced,2024-08,0.9936816165598817
Merced,2024-09,0.8181363386476086
Merced,2024-10,0.8681379962192817
Merced,2024-11,0.9960629921259843
Modoc,2020-04,1.011437908496732
Modoc,2020-05,1.1485282258064515
Modoc,2020-06,1.1534606427573357
Modoc,2020-07,1.013201438848921
Modoc,2020-08,0.8937734096889026
Modoc,2020-09,0.9368392542202066
Modoc,2020-10,1.1495718622422277
Modoc,2020-11,1.1844607649842271
Modoc,2020-12,0.9582527341079972
Modoc,2021-01,0.8643694452957401
Modoc,2021-02,0.8376422338568935
Modoc,2021-03,0.8987900534045394
Modoc,2021-04,0.9239863887707359
Modoc,2021-05,0.9552316054189989
Modoc,2021-06,0.943416121521233
Modoc,2021-07,0.8858241758241758
Modoc,2021-08,1.0457104943049873
Modoc,2021-09,0.943839929639402
Modoc,2021-10,0.9938729442115447
Modoc,2021-11,0.8689203565267395
Modoc,2021-12,0.8860271583406005
Modoc,2022-01,1.1719244467056729
Modoc,2022-02,0.75269985196151
Modoc,2022-03,0.9510425101214575
Modoc,2022-04,0.9878401809272522
Modoc,2022-05,1.116782752902156
Modoc,2022-06,1.2303532668881507
Modoc,2022-07,1.0588117299663986
Modoc,2022-08,0.9403789808917198
Modoc,2022-09,1.0668340060544905
Modoc,2022-10,1.067068524970964
Modoc,2022-11,1.2902369133574008
Modoc,2022-12,1.1270316829297675
Modoc,2023-01,0.9263041372630413
Modoc,2023-02,0.9621972164643174
Modoc,2023-03,1.0133563661078386
Modoc,2023-04,1.1392305177111717
Modoc,2023-05,1.0563536339686967
Modoc,2023-06,0.9223360655737705
Modoc,2023-07,0.8080939226519337
Modoc,2023-08,1.0132763900080581
Modoc,2023-09,0.8513658008658008
Modoc,2023-10,0.8170437116564416
Modoc,2023-11,0.8840159045725646
Modoc,2023-12,0.8568738229755178
Modoc,2024-07,0.590625
Modoc,2024-08,0.6007692307692307
Modoc,2024-10,0.6171428571428571
Mono,2020-04,0.526734693877551
Mono,2020-05,0.9312321877619447
Mono,2020-06,1.1696293350302258
Mono,2020-07,1.1407960488088322
Mono,2020-08,0.9342886303327209
Mono,2020-09,1.0356970802919707
Mono,2020-10,1.314527088377724
Mono,2020-11,1.185531109865471
Mono,2020-12,1.0777495268138801
Mono,2021-01,0.8506591232300748
Mono,2021-02,0.7870793860615407
Mono,2021-03,0.8777856497881503
Mono,2021-04,0.8748155766775428
Mono,2021-05,0.8169441617477441
Mono,2021-06,0.9868545054945055
Mono,2021-07,1.2486452645452835
Mono,2021-08,1.0192569450308198
Mono,2021-09,0.9599403341288782
Mono,2021-10,0.9238957567657868
Mono,2021-11,0.9578101610342481
Mono,2021-12,1.0919004964385925
Mono,2022-01,0.9700656530753283
Mono,2022-02,0.5160783694106494
Mono,2022-03,0.9617436661698957
Mono,2022-04,1.1484504167375404
Mono,2022-05,1.1169907632474478
Mono,2022-06,1.0836628565544228
Mono,2022-07,0.9986311280342695
Mono,2022-08,0.8679814814814816
Mono,2022-09,1.1543941054682743
Mono,2022-10,1.1496435251402795
Mono,2022-11,1.2792698485021072
Mono,2022-12,1.1589318600368324
Mono,2023-01,0.9043648899496155
Mono,2023-02,0.9706292517006803
Mono,2023-03,0.9810513661202187
Mono,2023-04,0.9793594306049822
Mono,2023-05,0.9023635664873174
Mono,2023-06,0.9645359677194936
Mono,2023-07,1.135114797611148
Mono,2023-08,1.2324965580541531
Mono,2023-09,1.0796420599489795
Mono,2023-10,1.0599728583545378
Mono,2023-11,1.0089924605894447
Mono,2023-12,1.109963973237262
Mono,2024-05,0.9993051359516616
Mono,2024-06,1.028091286307054
Mono,2024-07,1.2149006622516556
Mono,2024-08,1.1732068965517242
Mono,2024-09,1.5345121951219514
Mono,2024-10,0.5668617021276595
Mono,2024-11,0.8801724137931034
Monterey,2020-03,1.2933333333333334
Monterey,2020-04,0.9903661726242372
Monterey,2020-05,1.0848380529335555
Monterey,2020-06,1.211363093597869
Monterey,2020-07,1.1151667657354205
Monterey,2020-08,0.9812266213262084
Monterey,2020-09,0.9510390545323655
Monterey,2020-10,1.0493411511443462
Monterey,2020-11,1.2492156973781077
Monterey,2020-12,1.1311248935264053
Monterey,2021-01,0.8522265372168285
Monterey,2021-02,0.7118397208621757
Monterey,2021-03,0.8380787653006918
Monterey,2021-04,0.877897696021512
Monterey,2021-05,0.821796855657341
Monterey,2021-06,0.9683477877407026
Monterey,2021-07,1.2237172498681204
Monterey,2021-08,1.05559184753838
Monterey,2021-09,0.9225396924226387
Monterey,2021-10,0.9535635376962337
Monterey,2021-11,1.0006110111550917
Monterey,2021-12,1.1988561633161914
Monterey,2022-01,1.1779113185530923
Monterey,2022-02,0.690731767310294
Monterey,2022-03,0.8845375504032258
Monterey,2022-04,1.079525195968645
Monterey,2022-05,1.1153839753723271
Monterey,2022-06,1.06533794875455
Monterey,2022-07,0.9822325184016825
Monterey,2022-08,0.9001606617898407
Monterey,2022-09,0.8383907496012759
Monterey,2022-10,0.9965758989017601
Monterey,2022-11,1.0847175606832484
Monterey,2022-12,1.0090646024741372
Monterey,2023-01,0.9539367613680834
Monterey,2023-02,1.0313189713896458
Monterey,2023-03,0.9054193362608883
Monterey,2023-04,0.997114006916996
Monterey,2023-05,0.9695356234096691
Monterey,2023-06,0.9873126289250517
Monterey,2023-07,1.1020257726329583
Monterey,2023-08,1.1215526783949399
Monterey,2023-09,0.955772880318335
Monterey,2023-10,0.977490399584847
Monterey,2023-11,1.029140387537994
Monterey,2023-12,1.0766896099639462
Monterey,2024-05,1.0953386454183267
Monterey,2024-06,1.0684913217623497
Monterey,2024-07,1.0724696016771489
Monterey,2024-08,0.9326460626587637
Monterey,2024-09,0.8330191387559809
Monterey,2024-10,0.9388907422852377
Monterey,2024-11,0.9429699248120301
Napa,2020-03,1.4040000000000001
Napa,2020-04,1.011656495204882
Napa,2020-05,1.0777050428163655
Napa,2020-06,1.2128112449799198
Napa,2020-07,1.0874385202830519
Napa,2020-08,0.9274122228503234
Napa,2020-09,0.97660406885759
Napa,2020-10,1.10674863878418
Napa,2020-11,1.2261478375739474
Napa,2020-12,1.1268346218305672
Napa,2021-01,0.8631955324202759
Napa,2021-02,0.7618731807545231
Napa,2021-03,0.922040150425838
Napa,2021-04,0.884116939640362
Napa,2021-05,0.8280439179427911
Napa,2021-06,1.0474301638007204
Napa,2021-07,1.2381865860430679
Napa,2021-08,1.0190288234028824
Napa,2021-09,0.8925421927740967
Napa,2021-10,0.9212877459575297
Napa,2021-11,0.9513270767651587
Napa,2021-12,1.336959875340865
Napa,2022-01,1.0596701326640374
Napa,2022-02,0.7024517120280948
Napa,2022-03,0.7534222271814327
Napa,2022-04,1.1402194848824188
Napa,2022-05,1.0763166652799734
Napa,2022-06,1.0180677942012508
Napa,2022-07,0.9538113652749557
Napa,2022-08,0.8940134987728388
Napa,2022-09,0.9294486812837622
Napa,2022-10,0.9230043628704678
Napa,2022-11,1.1360615822595146
Napa,2022-12,1.0277421688490198
Napa,2023-01,0.902411364169993
Napa,2023-02,0.9723279972752044
Napa,2023-03,0.9297087589654424
Napa,2023-04,0.990921925829538
Napa,2023-05,0.9819534342258439
Napa,2023-06,1.0246105989480232
Napa,2023-07,1.0658750266127315
Napa,2023-08,1.102352119460501
Napa,2023-09,0.9880003935264893
Napa,2023-10,0.9886397725601687
Napa,2023-11,1.0357287105709945
Napa,2023-12,1.0690994665829936
Napa,2024-05,1.143811394891945
Napa,2024-06,1.1038671096345516
Napa,2024-07,0.9951854939558148
Napa,2024-08,0.9448911222780569
Napa,2024-09,0.9627184934814099
Napa,2024-10,0.8587722269263336
Napa,2024-11,0.948146551724138
Nevada,2020-04,0.5708108108108108
Nevada,2020-05,1.2097300651566862
Nevada,2020-06,1.2286524219983004
Nevada,2020-07,1.0552946233197873
Nevada,2020-08,0.9508590339388818
Nevada,2020-09,0.9406954026914407
Nevada,2020-10,1.1369705024311183
Nevada,2020-11,1.344348987055204
Nevada,2020-12,0.9899020442930153
Nevada,2021-01,0.8742186488773834
Nevada,2021-02,0.8539551437771877
Nevada,2021-03,0.9236079498140233
Nevada,2021-04,0.9624304446978335
Nevada,2021-05,0.8321186910704382
Nevada,2021-06,1.0108192146701216
Nevada,2021-07,1.3314098224360116
Nevada,2021-08,1.0154097406034939
Nevada,2021-09,0.8626642630695593
Nevada,2021-10,0.996575395295025
Nevada,2021-11,0.9585413232026379
Nevada,2021-12,1.1141003041884407
Nevada,2022-01,1.1252539483129935
Nevada,2022-02,0.6361029900332226
Nevada,2022-03,0.7033345128568058
Nevada,2022-04,1.113991416309013
Nevada,2022-05,1.1391670827092695
Nevada,2022-06,1.0021780841387151
Nevada,2022-07,0.9276273186078521
Nevada,2022-08,0.9618052904281429
Nevada,2022-09,0.8896933587543692
